subscription_id,user_id,plan_id,start_date,end_date,status,cancel_reason
3095,2007,1,30-03-2025,,active,NULL
3100,1463,1,27-01-2025,,active,NULL
3102,7645,1,03-06-2025,,active,NULL
3103,2601,1,27-12-2025,,active,NULL
3109,2889,1,07-01-2025,,active,NULL
3111,5477,1,03-03-2025,,active,NULL
3113,6080,1,25-04-2025,,active,NULL
3118,7270,1,24-07-2025,,active,NULL
3120,7150,1,09-03-2025,,active,NULL
3125,3484,1,30-08-2025,,active,NULL
3126,6624,1,25-05-2025,,active,NULL
3134,6911,1,30-06-2025,,active,NULL
3139,1196,1,03-05-2025,,active,NULL
3141,2145,1,28-09-2025,,active,NULL
3154,3538,1,27-07-2025,,active,NULL
3160,7585,1,18-02-2025,,active,NULL
3165,7040,1,07-11-2025,,active,NULL
3166,6431,1,15-01-2026,,active,NULL
3177,4565,1,22-06-2025,,active,NULL
3179,6840,1,06-11-2025,,active,NULL
3186,2831,1,17-08-2025,,active,NULL
3190,6720,1,29-11-2025,,active,NULL
3191,6613,1,12-02-2025,,active,NULL
3192,135,1,06-10-2025,,active,NULL
3199,4237,1,08-01-2026,,active,NULL
3203,3783,1,09-09-2025,,active,NULL
3205,35,1,10-02-2025,,active,NULL
3207,5859,1,30-09-2025,,active,NULL
3214,3750,1,06-01-2025,,active,NULL
3216,3030,1,30-11-2025,,active,NULL
3219,364,1,21-10-2025,,active,NULL
3231,3686,1,24-08-2025,,active,NULL
3232,5457,1,02-04-2025,,active,NULL
3234,6974,1,23-12-2025,,active,NULL
3238,234,1,26-01-2025,,active,NULL
3240,1301,1,13-02-2025,,active,NULL
3257,4673,1,25-12-2025,,active,NULL
3264,5036,1,27-01-2025,,active,NULL
3265,1576,1,23-11-2025,,active,NULL
3268,5962,1,17-03-2025,,active,NULL
3274,4431,1,12-10-2025,,active,NULL
3283,6398,1,20-01-2025,,active,NULL
3284,1471,1,03-09-2025,,active,NULL
3297,1406,1,26-06-2025,,active,NULL
3302,3566,1,02-09-2025,,active,NULL
3310,6332,1,06-07-2025,,active,NULL
3313,6025,1,09-01-2025,,active,NULL
3323,7539,1,02-06-2025,,active,NULL
3326,4985,1,20-08-2025,,active,NULL
3337,2928,1,04-01-2026,,active,NULL
3341,5075,1,21-01-2025,,active,NULL
3347,5185,1,02-12-2025,,active,NULL
3352,4424,1,29-10-2025,,active,NULL
3354,2845,1,19-07-2025,,active,NULL
3357,5418,1,31-03-2025,,active,NULL
3360,4722,1,05-11-2025,,active,NULL
3367,3074,1,08-02-2025,,active,NULL
3383,5632,1,01-01-2025,,active,NULL
3388,7705,1,31-01-2025,,active,NULL
3397,6750,1,19-03-2025,,active,NULL
3406,7540,1,04-01-2026,,active,NULL
3409,1059,1,27-05-2025,,active,NULL
3410,4615,1,12-05-2025,,active,NULL
3414,2545,1,03-03-2025,,active,NULL
3428,1361,1,14-11-2025,,active,NULL
3431,3974,1,18-08-2025,,active,NULL
3435,146,1,16-01-2026,,active,NULL
3438,230,1,17-11-2025,,active,NULL
3446,3867,1,24-07-2025,,active,NULL
3449,7817,1,22-01-2025,,active,NULL
3451,5049,1,08-11-2025,,active,NULL
3455,7322,1,08-12-2025,,active,NULL
3464,2884,1,07-11-2025,,active,NULL
3472,3078,1,05-08-2025,,active,NULL
3473,5303,1,16-01-2025,,active,NULL
3474,552,1,17-06-2025,,active,NULL
3476,5785,1,05-03-2025,,active,NULL
3495,6260,1,04-11-2025,,active,NULL
3499,7784,1,18-01-2025,,active,NULL
3500,1684,1,25-01-2025,,active,NULL
3502,110,1,03-10-2025,,active,NULL
3508,6907,1,25-02-2025,,active,NULL
3512,73,1,09-10-2025,,active,NULL
3515,2483,1,29-01-2025,,active,NULL
3516,3990,1,31-12-2025,,active,NULL
3518,5792,1,02-06-2025,,active,NULL
3519,592,1,17-04-2025,,active,NULL
3520,4211,1,21-06-2025,,active,NULL
3524,2341,1,08-02-2025,,active,NULL
3527,3900,1,29-01-2025,,active,NULL
3536,4199,1,20-01-2025,,active,NULL
3563,2781,1,06-08-2025,,active,NULL
3571,6024,1,03-08-2025,,active,NULL
3572,436,1,01-12-2025,,active,NULL
3580,1082,1,02-05-2025,,active,NULL
3583,3303,1,30-11-2025,,active,NULL
3584,5899,1,15-03-2025,,active,NULL
3585,7151,1,13-08-2025,,active,NULL
3596,4326,1,11-09-2025,,active,NULL
3608,6705,1,26-08-2025,,active,NULL
3609,1655,1,05-02-2025,,active,NULL
3624,1017,1,23-11-2025,,active,NULL
3626,984,1,18-04-2025,,active,NULL
3632,4330,1,06-03-2025,,active,NULL
3637,6629,1,04-01-2026,,active,NULL
3640,6937,1,24-01-2025,,active,NULL
3659,6756,1,18-07-2025,,active,NULL
3662,6685,1,09-05-2025,,active,NULL
3664,4158,1,23-11-2025,,active,NULL
3675,989,1,14-12-2025,,active,NULL
3678,7937,1,22-10-2025,,active,NULL
3679,6694,1,11-05-2025,,active,NULL
3681,6481,1,03-03-2025,,active,NULL
3683,3568,1,15-04-2025,,active,NULL
3685,7161,1,21-11-2025,,active,NULL
3688,1737,1,15-06-2025,,active,NULL
3697,3149,1,01-11-2025,,active,NULL
3699,2887,1,10-04-2025,,active,NULL
3707,5533,1,27-01-2025,,active,NULL
3716,6489,1,21-02-2025,,active,NULL
3717,6554,1,20-05-2025,,active,NULL
3721,4215,1,16-08-2025,,active,NULL
3727,47,1,30-05-2025,,active,NULL
3728,4097,1,15-09-2025,,active,NULL
3733,3828,1,28-02-2025,,active,NULL
3740,7751,1,14-03-2025,,active,NULL
3741,5708,1,18-05-2025,,active,NULL
3747,775,1,17-09-2025,,active,NULL
3748,5741,1,05-03-2025,,active,NULL
3753,3774,1,06-01-2025,,active,NULL
3758,3507,1,01-02-2025,,active,NULL
3759,5943,1,30-01-2025,,active,NULL
3765,5667,1,28-07-2025,,active,NULL
3769,870,1,05-05-2025,,active,NULL
3776,6334,1,06-01-2026,,active,NULL
3782,4853,1,09-10-2025,,active,NULL
3783,7568,1,20-11-2025,,active,NULL
3784,6928,1,09-07-2025,,active,NULL
3786,3289,1,13-01-2025,,active,NULL
3795,3587,1,21-01-2025,,active,NULL
3797,7540,1,22-06-2025,,active,NULL
3801,6329,1,13-05-2025,,active,NULL
3803,2988,1,28-09-2025,,active,NULL
3829,972,1,07-04-2025,,active,NULL
3836,6983,1,07-08-2025,,active,NULL
3843,2059,1,25-11-2025,,active,NULL
3844,435,1,02-01-2026,,active,NULL
3852,7802,1,16-06-2025,,active,NULL
3860,892,1,10-06-2025,,active,NULL
3870,5345,1,27-02-2025,,active,NULL
3872,1687,1,10-01-2025,,active,NULL
3876,2102,1,29-07-2025,,active,NULL
3878,2369,1,12-11-2025,,active,NULL
3895,2426,1,21-12-2025,,active,NULL
3899,970,1,13-08-2025,,active,NULL
3904,4787,1,08-03-2025,,active,NULL
3905,7455,1,11-01-2026,,active,NULL
3909,164,1,06-10-2025,,active,NULL
3910,5415,1,19-02-2025,,active,NULL
3920,4102,1,28-04-2025,,active,NULL
3923,5000,1,16-10-2025,,active,NULL
3924,3143,1,25-10-2025,,active,NULL
3927,1147,1,30-07-2025,,active,NULL
3929,5008,1,20-03-2025,,active,NULL
3930,2569,1,01-04-2025,,active,NULL
3935,5934,1,16-06-2025,,active,NULL
3938,7744,1,05-10-2025,,active,NULL
3940,6888,1,16-01-2026,,active,NULL
3943,7174,1,10-03-2025,,active,NULL
3954,4673,1,06-08-2025,,active,NULL
3957,6527,1,28-08-2025,,active,NULL
3960,5595,1,05-04-2025,,active,NULL
3965,870,1,16-02-2025,,active,NULL
3967,7793,1,07-04-2025,,active,NULL
3969,1589,1,12-08-2025,,active,NULL
3973,141,1,29-01-2025,,active,NULL
3978,1207,1,11-12-2025,,active,NULL
3982,397,1,25-02-2025,,active,NULL
3986,2064,1,13-01-2025,,active,NULL
3996,2178,1,05-06-2025,,active,NULL
3998,655,1,20-03-2025,,active,NULL
4005,1062,1,04-05-2025,,active,NULL
4006,976,1,16-10-2025,,active,NULL
4008,3949,1,09-06-2025,,active,NULL
4016,7997,1,27-12-2025,,active,NULL
4021,4033,1,30-09-2025,,active,NULL
4025,4834,1,16-11-2025,,active,NULL
4028,3353,1,01-10-2025,,active,NULL
4030,4360,1,22-06-2025,,active,NULL
4034,2313,1,09-11-2025,,active,NULL
4040,7330,1,30-03-2025,,active,NULL
4041,3415,1,18-09-2025,,active,NULL
4042,7086,1,09-01-2026,,active,NULL
4052,4346,1,12-10-2025,,active,NULL
4059,5603,1,21-06-2025,,active,NULL
4067,3914,1,18-06-2025,,active,NULL
4072,3019,1,02-07-2025,,active,NULL
4084,4819,1,03-08-2025,,active,NULL
4086,5096,1,11-06-2025,,active,NULL
4088,7675,1,24-10-2025,,active,NULL
4100,6084,1,20-12-2025,,active,NULL
4107,7371,1,15-01-2026,,active,NULL
4109,1389,1,15-08-2025,,active,NULL
4110,2024,1,27-07-2025,,active,NULL
4112,3785,1,31-01-2025,,active,NULL
4115,7738,1,10-04-2025,,active,NULL
4122,4438,1,08-01-2025,,active,NULL
4125,3410,1,19-10-2025,,active,NULL
4131,432,1,19-07-2025,,active,NULL
4148,5868,1,18-12-2025,,active,NULL
4153,275,1,25-01-2025,,active,NULL
4162,7683,1,05-01-2026,,active,NULL
4163,5128,1,13-01-2025,,active,NULL
4165,4004,1,14-03-2025,,active,NULL
4170,7599,1,11-09-2025,,active,NULL
4180,5215,1,02-09-2025,,active,NULL
4182,5031,1,29-04-2025,,active,NULL
4187,3613,1,24-12-2025,,active,NULL
4189,2626,1,15-06-2025,,active,NULL
4190,481,1,04-02-2025,,active,NULL
4196,1959,1,02-04-2025,,active,NULL
4198,3757,1,16-12-2025,,active,NULL
4205,5694,1,07-12-2025,,active,NULL
4208,5036,1,03-06-2025,,active,NULL
4213,5978,1,17-12-2025,,active,NULL
4225,3658,1,05-11-2025,,active,NULL
4230,6182,1,15-07-2025,,active,NULL
4237,6561,1,18-12-2025,,active,NULL
4249,630,1,04-02-2025,,active,NULL
4250,4495,1,19-03-2025,,active,NULL
4251,3622,1,02-12-2025,,active,NULL
4255,277,1,12-04-2025,,active,NULL
4257,7195,1,21-09-2025,,active,NULL
4260,637,1,05-09-2025,,active,NULL
4263,910,1,01-05-2025,,active,NULL
4267,6251,1,29-08-2025,,active,NULL
4269,4812,1,02-01-2026,,active,NULL
4275,2684,1,16-12-2025,,active,NULL
4283,6835,1,29-01-2025,,active,NULL
4284,4515,1,09-06-2025,,active,NULL
4294,3957,1,01-09-2025,,active,NULL
4298,2262,1,27-04-2025,,active,NULL
4305,6022,1,03-10-2025,,active,NULL
4318,1805,1,17-04-2025,,active,NULL
4326,5827,1,29-11-2025,,active,NULL
4327,940,1,30-06-2025,,active,NULL
4330,3493,1,23-06-2025,,active,NULL
4334,1019,1,19-11-2025,,active,NULL
4335,1331,1,17-07-2025,,active,NULL
4336,6968,1,04-02-2025,,active,NULL
4338,3242,1,23-04-2025,,active,NULL
4339,1165,1,25-02-2025,,active,NULL
4347,7787,1,12-01-2026,,active,NULL
4351,1670,1,10-12-2025,,active,NULL
4352,149,1,28-03-2025,,active,NULL
4357,1300,1,15-11-2025,,active,NULL
4358,3038,1,05-05-2025,,active,NULL
4362,2720,1,30-08-2025,,active,NULL
4364,7823,1,11-04-2025,,active,NULL
4369,4592,1,09-08-2025,,active,NULL
4376,4819,1,20-07-2025,,active,NULL
4379,765,1,27-08-2025,,active,NULL
4390,1687,1,17-05-2025,,active,NULL
4392,2633,1,15-06-2025,,active,NULL
4396,2222,1,24-06-2025,,active,NULL
4397,4881,1,04-08-2025,,active,NULL
4398,1649,1,16-01-2026,,active,NULL
4402,4043,1,05-12-2025,,active,NULL
4403,1910,1,27-08-2025,,active,NULL
4405,6629,1,30-12-2025,,active,NULL
4408,782,1,01-09-2025,,active,NULL
4412,3975,1,05-11-2025,,active,NULL
4413,2627,1,28-04-2025,,active,NULL
4414,3994,1,29-01-2025,,active,NULL
4415,6915,1,13-01-2026,,active,NULL
4417,6276,1,13-03-2025,,active,NULL
4424,5261,1,04-01-2026,,active,NULL
4429,4710,1,04-10-2025,,active,NULL
4438,942,1,15-03-2025,,active,NULL
4446,6764,1,10-02-2025,,active,NULL
4447,856,1,04-08-2025,,active,NULL
4453,1703,1,15-02-2025,,active,NULL
4464,3837,1,09-07-2025,,active,NULL
4465,5213,1,23-09-2025,,active,NULL
4468,713,1,23-04-2025,,active,NULL
4488,1695,1,26-05-2025,,active,NULL
4497,7192,1,29-10-2025,,active,NULL
4501,5139,1,05-08-2025,,active,NULL
4503,6232,1,28-02-2025,,active,NULL
4512,3463,1,02-01-2026,,active,NULL
4513,3217,1,04-03-2025,,active,NULL
4514,2508,1,06-10-2025,,active,NULL
4520,1736,1,11-05-2025,,active,NULL
4523,5750,1,02-09-2025,,active,NULL
4527,5707,1,08-11-2025,,active,NULL
4529,5161,1,02-02-2025,,active,NULL
4530,6390,1,18-10-2025,,active,NULL
4539,7720,1,11-06-2025,,active,NULL
4546,5210,1,12-01-2026,,active,NULL
4547,1547,1,10-05-2025,,active,NULL
4552,6689,1,20-02-2025,,active,NULL
4554,5236,1,24-12-2025,,active,NULL
4557,2948,1,23-02-2025,,active,NULL
4561,7347,1,21-10-2025,,active,NULL
4564,6964,1,25-12-2025,,active,NULL
4565,6856,1,05-12-2025,,active,NULL
4573,3408,1,06-04-2025,,active,NULL
4575,7520,1,29-08-2025,,active,NULL
4579,5169,1,11-09-2025,,active,NULL
4582,7781,1,30-08-2025,,active,NULL
4583,6719,1,17-01-2026,,active,NULL
4584,5032,1,05-12-2025,,active,NULL
4588,2893,1,12-06-2025,,active,NULL
4591,908,1,04-01-2026,,active,NULL
4604,1932,1,06-12-2025,,active,NULL
4608,4271,1,04-08-2025,,active,NULL
4612,3390,1,29-06-2025,,active,NULL
4614,5986,1,29-12-2025,,active,NULL
4616,1178,1,10-07-2025,,active,NULL
4617,1320,1,28-09-2025,,active,NULL
4619,7699,1,09-02-2025,,active,NULL
4625,3773,1,11-08-2025,,active,NULL
4634,1388,1,20-07-2025,,active,NULL
4654,2662,1,19-11-2025,,active,NULL
4659,1063,1,22-10-2025,,active,NULL
4662,1230,1,13-11-2025,,active,NULL
4672,303,1,13-01-2026,,active,NULL
4674,2659,1,04-07-2025,,active,NULL
4679,2782,1,18-10-2025,,active,NULL
4681,2560,1,02-03-2025,,active,NULL
4685,2632,1,04-01-2025,,active,NULL
4689,7378,1,22-05-2025,,active,NULL
4691,740,1,10-02-2025,,active,NULL
4696,3820,1,09-02-2025,,active,NULL
4697,4488,1,04-02-2025,,active,NULL
4699,5832,1,06-07-2025,,active,NULL
4701,7681,1,10-07-2025,,active,NULL
4705,189,1,21-03-2025,,active,NULL
4722,3219,1,17-02-2025,,active,NULL
4725,808,1,07-11-2025,,active,NULL
4730,1036,1,09-10-2025,,active,NULL
4733,269,1,15-07-2025,,active,NULL
4745,1384,1,11-08-2025,,active,NULL
4748,5044,1,04-04-2025,,active,NULL
4752,6889,1,13-09-2025,,active,NULL
4760,7945,1,04-04-2025,,active,NULL
4765,4326,1,03-07-2025,,active,NULL
4774,1062,1,14-02-2025,,active,NULL
4776,519,1,15-05-2025,,active,NULL
4778,7562,1,04-06-2025,,active,NULL
4779,1101,1,18-08-2025,,active,NULL
4780,1467,1,18-08-2025,,active,NULL
4781,1793,1,23-01-2025,,active,NULL
4783,4505,1,02-01-2025,,active,NULL
4785,3650,1,11-06-2025,,active,NULL
4789,3333,1,17-10-2025,,active,NULL
4790,6968,1,20-09-2025,,active,NULL
4808,6211,1,03-07-2025,,active,NULL
4810,5498,1,06-02-2025,,active,NULL
4811,7825,1,08-05-2025,,active,NULL
4819,7623,1,15-04-2025,,active,NULL
4823,7673,1,09-05-2025,,active,NULL
4826,7647,1,20-04-2025,,active,NULL
4838,44,1,20-09-2025,,active,NULL
4841,2896,1,22-06-2025,,active,NULL
4844,7924,1,03-06-2025,,active,NULL
4845,5484,1,07-06-2025,,active,NULL
4846,6634,1,13-07-2025,,active,NULL
4851,6795,1,16-06-2025,,active,NULL
4857,6743,1,02-01-2026,,active,NULL
4858,6120,1,26-06-2025,,active,NULL
4861,7020,1,08-01-2026,,active,NULL
4865,1664,1,18-06-2025,,active,NULL
4874,1099,1,27-12-2025,,active,NULL
4876,1405,1,31-07-2025,,active,NULL
4882,3925,1,20-01-2025,,active,NULL
4885,1215,1,13-03-2025,,active,NULL
4888,4352,1,01-05-2025,,active,NULL
4890,6521,1,03-03-2025,,active,NULL
4891,698,1,28-06-2025,,active,NULL
4892,6777,1,25-07-2025,,active,NULL
4895,6800,1,08-04-2025,,active,NULL
4902,1735,1,05-02-2025,,active,NULL
4903,5389,1,16-08-2025,,active,NULL
4907,6655,1,11-11-2025,,active,NULL
4913,1221,1,04-01-2025,,active,NULL
4914,3062,1,25-03-2025,,active,NULL
4916,4363,1,25-04-2025,,active,NULL
4931,6301,1,10-01-2025,,active,NULL
4933,5163,1,15-01-2026,,active,NULL
4934,3157,1,08-10-2025,,active,NULL
4953,936,1,10-03-2025,,active,NULL
4956,3666,1,17-01-2026,,active,NULL
4957,764,1,26-03-2025,,active,NULL
4960,2355,1,04-10-2025,,active,NULL
4963,7550,1,05-01-2026,,active,NULL
4964,3920,1,28-01-2025,,active,NULL
4967,5294,1,16-04-2025,,active,NULL
4969,1026,1,10-11-2025,,active,NULL
4973,5677,1,23-06-2025,,active,NULL
4980,6774,1,01-10-2025,,active,NULL
4983,7308,1,11-06-2025,,active,NULL
4986,1253,1,13-07-2025,,active,NULL
4988,3990,1,26-06-2025,,active,NULL
4997,2563,1,21-08-2025,,active,NULL
4998,2052,1,08-04-2025,,active,NULL
5002,2253,1,10-11-2025,,active,NULL
5004,7060,1,18-06-2025,,active,NULL
5010,6435,1,26-03-2025,,active,NULL
5017,2808,1,11-04-2025,,active,NULL
5022,4943,1,15-03-2025,,active,NULL
5023,206,1,14-09-2025,,active,NULL
5038,4893,1,10-06-2025,,active,NULL
5040,7300,1,15-11-2025,,active,NULL
5041,2904,1,04-05-2025,,active,NULL
5048,2022,1,09-08-2025,,active,NULL
5055,852,1,10-01-2026,,active,NULL
5061,4556,1,16-08-2025,,active,NULL
5063,4768,1,31-10-2025,,active,NULL
5064,3295,1,06-12-2025,,active,NULL
5065,6879,1,04-09-2025,,active,NULL
5079,89,1,12-12-2025,,active,NULL
5080,7862,1,07-05-2025,,active,NULL
5090,417,1,26-11-2025,,active,NULL
5101,4475,1,06-01-2025,,active,NULL
5102,830,1,25-05-2025,,active,NULL
5118,2458,1,08-04-2025,,active,NULL
5124,6190,1,16-11-2025,,active,NULL
5130,2073,1,28-04-2025,,active,NULL
5137,4259,1,01-05-2025,,active,NULL
5139,6608,1,23-08-2025,,active,NULL
5143,5272,1,11-05-2025,,active,NULL
5147,2385,1,16-09-2025,,active,NULL
5148,97,1,06-06-2025,,active,NULL
5150,2404,1,18-07-2025,,active,NULL
5151,3135,1,23-11-2025,,active,NULL
5153,2488,1,02-04-2025,,active,NULL
5154,6463,1,15-01-2026,,active,NULL
5157,7719,1,26-12-2025,,active,NULL
5160,5832,1,19-02-2025,,active,NULL
5163,179,1,26-03-2025,,active,NULL
5168,6354,1,22-06-2025,,active,NULL
5170,4956,1,10-04-2025,,active,NULL
5175,4743,1,25-08-2025,,active,NULL
5176,1724,1,02-05-2025,,active,NULL
5186,7805,1,12-10-2025,,active,NULL
5198,4909,1,06-04-2025,,active,NULL
5203,3815,1,30-07-2025,,active,NULL
5204,6882,1,05-10-2025,,active,NULL
5209,6457,1,11-06-2025,,active,NULL
5210,4331,1,15-01-2026,,active,NULL
5211,5961,1,26-01-2025,,active,NULL
5216,1248,1,02-04-2025,,active,NULL
5223,1841,1,16-08-2025,,active,NULL
5228,2588,1,08-10-2025,,active,NULL
5243,2636,1,04-10-2025,,active,NULL
5262,5837,1,31-03-2025,,active,NULL
5272,670,1,27-11-2025,,active,NULL
5280,7207,1,01-02-2025,,active,NULL
5284,3871,1,17-08-2025,,active,NULL
5285,1744,1,06-01-2026,,active,NULL
5291,7868,1,05-01-2025,,active,NULL
5304,6071,1,10-10-2025,,active,NULL
5314,3565,1,03-05-2025,,active,NULL
5317,3947,1,31-07-2025,,active,NULL
5318,6616,1,09-08-2025,,active,NULL
5326,270,1,06-04-2025,,active,NULL
5327,2949,1,04-08-2025,,active,NULL
5332,6481,1,16-06-2025,,active,NULL
5335,1238,1,04-12-2025,,active,NULL
5338,6208,1,22-06-2025,,active,NULL
5344,328,1,05-03-2025,,active,NULL
5347,1410,1,26-04-2025,,active,NULL
5348,7916,1,01-09-2025,,active,NULL
5352,418,1,19-03-2025,,active,NULL
5380,3185,1,23-05-2025,,active,NULL
5381,4066,1,28-11-2025,,active,NULL
5384,6141,1,21-06-2025,,active,NULL
5389,4048,1,08-12-2025,,active,NULL
5397,5843,1,24-11-2025,,active,NULL
5401,714,1,06-10-2025,,active,NULL
5402,1280,1,29-03-2025,,active,NULL
5404,916,1,04-03-2025,,active,NULL
5406,1964,1,11-12-2025,,active,NULL
5408,4196,1,10-01-2025,,active,NULL
5410,1305,1,30-08-2025,,active,NULL
5413,3455,1,18-02-2025,,active,NULL
5415,1257,1,02-02-2025,,active,NULL
5416,5211,1,28-03-2025,,active,NULL
5421,2701,1,05-10-2025,,active,NULL
5423,4907,1,10-05-2025,,active,NULL
5425,3976,1,16-09-2025,,active,NULL
5431,1068,1,09-02-2025,,active,NULL
5439,4295,1,02-11-2025,,active,NULL
5441,1145,1,23-06-2025,,active,NULL
5443,6621,1,18-05-2025,,active,NULL
5447,6808,1,14-01-2025,,active,NULL
5452,268,1,30-08-2025,,active,NULL
5455,5178,1,20-08-2025,,active,NULL
5458,94,1,11-03-2025,,active,NULL
5460,513,1,24-12-2025,,active,NULL
5463,3400,1,25-05-2025,,active,NULL
5471,6988,1,26-08-2025,,active,NULL
5472,820,1,17-08-2025,,active,NULL
5473,5103,1,15-05-2025,,active,NULL
5474,3565,1,21-06-2025,,active,NULL
5475,111,1,23-11-2025,,active,NULL
5476,6137,1,22-10-2025,,active,NULL
5479,6636,1,23-09-2025,,active,NULL
5489,6742,1,21-01-2025,,active,NULL
5495,4955,1,19-09-2025,,active,NULL
5499,5215,1,10-04-2025,,active,NULL
5508,1182,1,02-03-2025,,active,NULL
5512,895,1,12-09-2025,,active,NULL
5520,7679,1,30-08-2025,,active,NULL
5532,960,1,25-07-2025,,active,NULL
5534,264,1,02-06-2025,,active,NULL
5536,356,1,23-06-2025,,active,NULL
5544,4950,1,11-01-2025,,active,NULL
5553,3915,1,13-01-2026,,active,NULL
5555,3600,1,28-06-2025,,active,NULL
5565,4777,1,13-05-2025,,active,NULL
5567,5641,1,03-12-2025,,active,NULL
5569,6758,1,04-11-2025,,active,NULL
5571,3730,1,11-01-2026,,active,NULL
5573,6195,1,15-11-2025,,active,NULL
5576,7445,1,09-04-2025,,active,NULL
5592,1019,1,04-11-2025,,active,NULL
5600,1176,1,11-05-2025,,active,NULL
5601,76,1,18-12-2025,,active,NULL
5612,3625,1,16-06-2025,,active,NULL
5617,816,1,14-11-2025,,active,NULL
5618,3425,1,02-11-2025,,active,NULL
5623,5145,1,23-03-2025,,active,NULL
5631,6869,1,21-02-2025,,active,NULL
5635,2625,1,09-12-2025,,active,NULL
5637,1563,1,16-09-2025,,active,NULL
5639,5208,1,10-10-2025,,active,NULL
5642,2457,1,03-10-2025,,active,NULL
5644,4146,1,30-09-2025,,active,NULL
5647,7134,1,07-11-2025,,active,NULL
5656,120,1,23-12-2025,,active,NULL
5658,3128,1,17-06-2025,,active,NULL
5659,1179,1,05-07-2025,,active,NULL
5668,1743,1,05-01-2026,,active,NULL
5669,735,1,16-09-2025,,active,NULL
5671,7115,1,13-10-2025,,active,NULL
5672,53,1,09-09-2025,,active,NULL
5673,1738,1,08-04-2025,,active,NULL
5679,1965,1,14-08-2025,,active,NULL
5687,4148,1,08-04-2025,,active,NULL
5690,4498,1,12-11-2025,,active,NULL
5699,667,1,08-04-2025,,active,NULL
5702,4270,1,16-12-2025,,active,NULL
5703,5467,1,03-05-2025,,active,NULL
5713,4806,1,09-03-2025,,active,NULL
5715,7635,1,29-10-2025,,active,NULL
5716,3598,1,28-10-2025,,active,NULL
5719,4558,1,27-07-2025,,active,NULL
5720,4968,1,08-11-2025,,active,NULL
5721,7694,1,15-06-2025,,active,NULL
5725,3802,1,22-10-2025,,active,NULL
5729,1886,1,08-04-2025,,active,NULL
5737,6757,1,24-09-2025,,active,NULL
5751,3364,1,03-06-2025,,active,NULL
5753,4433,1,27-05-2025,,active,NULL
5761,5788,1,27-05-2025,,active,NULL
5776,3687,1,04-02-2025,,active,NULL
5781,3798,1,16-11-2025,,active,NULL
5786,5288,1,21-09-2025,,active,NULL
5794,5542,1,23-10-2025,,active,NULL
5797,2689,1,18-12-2025,,active,NULL
5803,750,1,23-07-2025,,active,NULL
5804,4103,1,18-03-2025,,active,NULL
5807,1047,1,13-02-2025,,active,NULL
5816,4499,1,31-07-2025,,active,NULL
5818,4238,1,09-08-2025,,active,NULL
5821,4129,1,10-06-2025,,active,NULL
5828,1157,1,18-05-2025,,active,NULL
